target_date,record_date,machine,pattern_name,subject_name,search_count,upd_date,upd_time
2026-03-24,2026-03-25,3号機,≪送信済リスト≫24～24年_職種不問,≪送信済用≫年収＆働きやすさを叶える,863,2026-03-24,08:00:00
2026-03-24,2026-03-25,4号機,≪送信済リスト≫25～25年_職種不問,【未送信用】最短でベストマッチな紹介,754,2026-03-24,08:00:00
2026-03-24,2026-03-25,5号機,≪送信済リスト≫20～21年_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,755,2026-03-24,08:00:00
2026-03-24,2026-03-25,6号機,≪送信済リスト≫15～17年_職種不問,≪送信済用≫希望を叶える転職,792,2026-03-24,08:00:00
2026-03-24,2026-03-25,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】最短でベストマッチな紹介,118,2026-03-24,12:00:00
2026-03-24,2026-03-25,2号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,≪送信済用≫口コミ4.9オーダーメイド,346,2026-03-24,10:00:00
2026-03-24,2026-03-25,3号機,≪送信済リスト≫登録日15日以内_年齢・職種不問,≪送信済用≫年収＆働きやすさを叶える,809,2026-03-24,10:00:00
2026-03-24,2026-03-25,4号機,≪送信済リスト≫登録日直近30日_年齢・職種不問,【未送信用】最短でベストマッチな紹介,927,2026-03-24,10:00:00
2026-03-24,2026-03-25,5号機,≪送信済リスト≫20代後半_営業職_全国,≪送信済用≫マイナビaward受賞_実績あるサポート,1953,2026-03-24,10:00:00
2026-03-24,2026-03-25,6号機,≪送信済リスト≫20代前半_営業職_全国,≪送信済用≫希望を叶える転職,440,2026-03-24,10:00:00
2026-03-24,2026-03-25,2号機,≪送信済リスト≫18～19年_職種不問,≪送信済用≫口コミ4.9オーダーメイド,1530,2026-03-24,15:00:00
2026-03-24,2026-03-25,3号機,≪送信済リスト≫20～21年_職種不問,≪送信済用≫年収＆働きやすさを叶える,1700,2026-03-24,15:00:00
2026-03-24,2026-03-25,4号機,≪送信済リスト≫22～23年_職種不問,【未送信用】最短でベストマッチな紹介,1170,2026-03-24,15:00:00
2026-03-24,2026-03-25,5号機,≪送信済リスト≫25～25年_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,993,2026-03-24,15:00:00
2026-03-24,2026-03-25,6号機,≪送信済リスト≫24～24年_職種不問,≪送信済用≫希望を叶える転職,1261,2026-03-24,15:00:00
2026-03-25,2026-03-26,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,【未送信用】最短でベストマッチな紹介,132,2026-03-25,08:00:00
2026-03-25,2026-03-26,2号機,≪送信済リスト≫登録日2日前_年齢・職種不問,≪送信済用≫口コミ4.9オーダーメイド,186,2026-03-25,09:00:00
2026-03-25,2026-03-26,3号機,≪送信済リスト≫登録日直近30日_年齢・職種不問,≪送信済用≫年収＆働きやすさを叶える,671,2026-03-25,09:00:00
2026-03-25,2026-03-26,4号機,≪送信済リスト≫登録日直近30日_年齢・職種不問,【未送信用】最短でベストマッチな紹介,872,2026-03-25,09:00:00
2026-03-25,2026-03-26,5号機,≪送信済リスト≫登録日15日以内_年齢・職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,849,2026-03-25,09:00:00
2026-03-25,2026-03-26,6号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,≪送信済用≫希望を叶える転職,285,2026-03-25,09:00:00
2026-03-25,2026-03-26,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】最短でベストマッチな紹介,97,2026-03-25,12:00:00
2026-03-25,2026-03-26,2号機,≪送信済リスト≫24～24年_職種不問,≪送信済用≫口コミ4.9オーダーメイド,1245,2026-03-25,15:00:00
2026-03-25,2026-03-26,3号機,≪送信済リスト≫15～17年_職種不問,≪送信済用≫年収＆働きやすさを叶える,1421,2026-03-25,15:00:00
2026-03-25,2026-03-26,4号機,≪送信済リスト≫18～19年_職種不問,【未送信用】最短でベストマッチな紹介,1476,2026-03-25,15:00:00
2026-03-25,2026-03-26,5号機,≪送信済リスト≫20～21年_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,1716,2026-03-25,15:00:00
2026-03-25,2026-03-26,6号機,≪送信済リスト≫22～23年_職種不問,≪送信済用≫希望を叶える転職,1266,2026-03-25,15:00:00
2026-03-26,2026-03-27,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】最短でベストマッチな紹介,24,2026-03-26,10:00:00
2026-03-26,2026-03-27,2号機,≪送信済リスト≫登録日15日以内_年齢・職種不問,≪送信済用≫口コミ4.9オーダーメイド,905,2026-03-26,10:00:00
2026-03-26,2026-03-27,3号機,≪送信済リスト≫登録日直近30日_年齢・職種不問,≪送信済用≫年収＆働きやすさを叶える,869,2026-03-26,10:00:00
2026-03-26,2026-03-27,4号機,≪送信済リスト≫登録日直近30日_年齢・職種不問,【未送信用】最短でベストマッチな紹介,653,2026-03-26,10:00:00
2026-03-26,2026-03-27,5号機,≪送信済リスト≫登録日2日前_年齢・職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,194,2026-03-26,10:00:00
2026-03-26,2026-03-27,6号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,≪送信済用≫希望を叶える転職,291,2026-03-26,10:00:00
2026-03-26,2026-03-27,2号機,≪送信済リスト≫22～23年_職種不問,≪送信済用≫口コミ4.9オーダーメイド,1114,2026-03-26,16:00:00
2026-03-26,2026-03-27,3号機,≪送信済リスト≫20～21年_職種不問,≪送信済用≫年収＆働きやすさを叶える,1698,2026-03-26,16:00:00
2026-03-26,2026-03-27,4号機,≪送信済リスト≫25～25年_職種不問,【未送信用】最短でベストマッチな紹介,945,2026-03-26,16:00:00
2026-03-26,2026-03-27,5号機,≪送信済リスト≫18～19年_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,1490,2026-03-26,16:00:00
2026-03-26,2026-03-27,6号機,≪送信済リスト≫15～17年_職種不問,≪送信済用≫希望を叶える転職,1406,2026-03-26,16:00:00
2026-03-27,2026-03-30,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】最短でベストマッチな紹介,51,2026-03-27,08:00:00
2026-03-27,2026-03-30,2号機,≪送信済リスト≫登録日15日以内_年齢・職種不問,≪送信済用≫口コミ4.9オーダーメイド,882,2026-03-27,09:00:00
2026-03-27,2026-03-30,3号機,≪送信済リスト≫登録日2日前_年齢・職種不問,≪送信済用≫年収＆働きやすさを叶える,176,2026-03-27,09:00:00
2026-03-27,2026-03-30,4号機,≪送信済リスト≫登録日直近30日_年齢・職種不問,【未送信用】最短でベストマッチな紹介,793,2026-03-27,09:00:00
2026-03-27,2026-03-30,5号機,≪送信済リスト≫登録日直近30日_年齢・職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,569,2026-03-27,09:00:00
2026-03-27,2026-03-30,6号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,≪送信済用≫希望を叶える転職,291,2026-03-27,09:00:00
2026-03-27,2026-03-30,2号機,≪送信済リスト≫18～19年_職種不問,≪送信済用≫口コミ4.9オーダーメイド,1396,2026-03-27,15:00:00
2026-03-27,2026-03-30,3号機,≪送信済リスト≫22～23年_職種不問,≪送信済用≫年収＆働きやすさを叶える,1146,2026-03-27,15:00:00
2026-03-27,2026-03-30,4号機,≪送信済リスト≫24～24年_職種不問,【未送信用】最短でベストマッチな紹介,1163,2026-03-27,15:00:00
2026-03-27,2026-03-30,5号機,≪送信済リスト≫15～17年_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,1342,2026-03-27,15:00:00
2026-03-27,2026-03-30,6号機,≪送信済リスト≫20～21年_職種不問,≪送信済用≫希望を叶える転職,1536,2026-03-27,15:00:00
2026-03-30,2026-03-31,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,【未送信用】最短でベストマッチな紹介,277,2026-03-30,08:00:00
2026-03-30,2026-03-31,2号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,≪送信済用≫口コミ4.9オーダーメイド,272,2026-03-30,09:00:00
2026-03-30,2026-03-31,3号機,≪送信済リスト≫登録日15日以内_年齢・職種不問,≪送信済用≫年収＆働きやすさを叶える,785,2026-03-30,09:00:00
2026-03-30,2026-03-31,4号機,≪送信済リスト≫登録日直近30日_年齢・職種不問,【未送信用】最短でベストマッチな紹介,619,2026-03-30,09:00:00
2026-03-30,2026-03-31,5号機,≪送信済リスト≫登録日2日前_年齢・職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,144,2026-03-30,09:00:00
2026-03-30,2026-03-31,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】最短でベストマッチな紹介,141,2026-03-30,15:00:00
2026-03-30,2026-03-31,2号機,≪送信済リスト≫20～21年_職種不問,≪送信済用≫口コミ4.9オーダーメイド,1416,2026-03-30,15:00:00
2026-03-30,2026-03-31,3号機,≪送信済リスト≫25～25年_職種不問,≪送信済用≫年収＆働きやすさを叶える,897,2026-03-30,15:00:00
2026-03-30,2026-03-31,4号機,≪送信済リスト≫22～23年_職種不問,【未送信用】最短でベストマッチな紹介,937,2026-03-30,15:00:00
2026-03-30,2026-03-31,5号機,≪送信済リスト≫24～24年_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,1117,2026-03-30,15:00:00
2026-03-31,2026-04-01,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,56,2026-03-31,08:00:00
2026-03-31,2026-04-01,2号機,≪送信済リスト≫登録日15日以内_年齢・職種不問,≪送信済用≫再オファー,1000,2026-03-31,08:00:00
2026-03-31,2026-04-01,3号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,367,2026-03-31,08:00:00
2026-03-31,2026-04-01,4号機,≪送信済リスト≫登録日2日前_年齢・職種不問,≪送信済用≫希望を叶える転職,135,2026-03-31,08:00:00
2026-03-31,2026-04-01,5号機,≪送信済リスト≫登録日直近30日_年齢・職種不問,【未送信用】最短でベストマッチな紹介,727,2026-03-31,08:00:00
2026-03-31,2026-04-01,2号機,≪送信済リスト≫22～23年_職種不問,≪送信済用≫再オファー,1065,2026-03-31,14:00:00
2026-03-31,2026-04-01,3号機,≪送信済リスト≫20～21年_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,1607,2026-03-31,14:00:00
2026-03-31,2026-04-01,4号機,≪送信済リスト≫18～19年_職種不問,≪送信済用≫希望を叶える転職,1437,2026-03-31,14:00:00
2026-03-31,2026-04-01,5号機,≪送信済リスト≫25～25年_職種不問,【未送信用】最短でベストマッチな紹介,1011,2026-03-31,14:00:00
2026-04-01,2026-04-02,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,57,2026-04-01,08:00:00
2026-04-01,2026-04-02,2号機,≪送信済リスト≫登録日15日以内_年齢・職種不問,≪送信済用≫再オファー,1004,2026-04-01,08:00:00
2026-04-01,2026-04-02,3号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,317,2026-04-01,08:00:00
2026-04-01,2026-04-02,4号機,≪送信済リスト≫登録日2日前_年齢・職種不問,≪送信済用≫希望を叶える転職,172,2026-04-01,08:00:00
2026-04-01,2026-04-02,5号機,≪送信済リスト≫登録日直近30日_年齢・職種不問,【未送信用】最短でベストマッチな紹介,683,2026-04-01,08:00:00
2026-04-01,2026-04-02,2号機,≪送信済リスト≫15～17年_職種不問,≪送信済用≫再オファー,1318,2026-04-01,15:00:00
2026-04-01,2026-04-02,3号機,≪送信済リスト≫24～24年_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,1197,2026-04-01,15:00:00
2026-04-01,2026-04-02,4号機,≪送信済リスト≫22～23年_職種不問,≪送信済用≫希望を叶える転職,1182,2026-04-01,15:00:00
2026-04-01,2026-04-02,5号機,≪送信済リスト≫18～19年_職種不問,【未送信用】最短でベストマッチな紹介,1438,2026-04-01,15:00:00
2026-04-02,2026-04-03,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,45,2026-04-02,08:00:00
2026-04-02,2026-04-03,2号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,≪送信済用≫再オファー,306,2026-04-02,08:00:00
2026-04-02,2026-04-03,3号機,≪送信済リスト≫登録日2日前_年齢・職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,152,2026-04-02,08:00:00
2026-04-02,2026-04-03,2号機,≪送信済リスト≫20～21年_職種不問,≪送信済用≫再オファー,1571,2026-04-02,13:00:00
2026-04-02,2026-04-03,3号機,≪送信済リスト≫15～17年_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,1329,2026-04-02,13:00:00
2026-04-03,2026-04-06,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,49,2026-04-03,08:00:00
2026-04-03,2026-04-06,2号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,≪送信済用≫再オファー,293,2026-04-03,08:00:00
2026-04-03,2026-04-06,3号機,≪送信済リスト≫登録日2日前_年齢・職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,220,2026-04-03,08:00:00
2026-04-03,2026-04-06,2号機,≪送信済リスト≫25～25年_職種不問,≪送信済用≫再オファー,919,2026-04-03,13:00:00
2026-04-03,2026-04-06,3号機,≪送信済リスト≫24～24年_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,1156,2026-04-03,13:00:00
2026-04-03,2026-04-06,4号機,≪送信済リスト≫20～21年_職種不問,≪送信済用≫希望を叶える転職,1688,2026-04-03,19:00:00
2026-04-03,2026-04-06,5号機,≪送信済リスト≫15～17年_職種不問,【未送信用】最短でベストマッチな紹介,1369,2026-04-03,19:00:00
2026-04-03,2026-04-06,6号機,≪送信済リスト≫登録日2日前_年齢・職種不問,≪送信済用≫年収＆働きやすさを叶える,185,2026-04-03,19:00:00
2026-04-03,2026-04-06,2号機,≪送信済リスト≫22～23年_職種不問,≪送信済用≫再オファー,1095,2026-04-03,19:00:00
